t,theta1,theta2,x1,y1,x2,y2
14.51,-0.9623495081374112,-2.9325049801236394,-1.6410735917812371,-1.1431874152378643,-1.848641121441973,-0.16496672406917934
14.52,-0.97207272162821,-2.9632898549763342,-1.6521112982761836,-1.1271771192266913,-1.8294708337774859,-0.14303099432106414
14.530000000000001,-0.98150000949573,-2.993466982329332,-1.662663949933857,-1.1115523332665649,-1.8102485389482967,-0.12250289613743992
14.540000000000001,-0.9906212329190729,-3.0230581914315846,-1.6727333629169212,-1.0963407757557173,-1.7909904435421946,-0.10335776337232938
14.55,-0.9994268906317155,-3.052084813917176,-1.6823223886385017,-1.081568944027909,-1.7717107585478926,-0.0855720969822259
14.56,-1.007908085350273,-3.0805676554282693,-1.6914347705643498,-1.067262112569319,-1.752421899083176,-0.0691235599850456
14.57,-1.0160564904821,-3.108526966869678,-1.7000750060347924,-1.053444338280766,-1.7331346677466266,-0.05399095829373568
14.58,-1.0238643172662005,-3.135982415776214,-1.7082482135267114,-1.0401384720232203,-1.713858421910181,-0.040154209366105253
14.59,-1.0313242824840105,-3.162953058214865,-1.715960005670652,-1.0273661756836148,-1.694601225349407,-0.027594300452475462
14.6,-1.0384295768601797,-3.189457311591522,-1.7232163682428645,-1.01514794400613,-1.6753699846728745,-0.016293238065734794
14.61,-1.0451738342587282,-3.2155129286865995,-1.7300235452669186,-1.0035031304495676,-1.6561705710618184,-0.006233990146379043
14.620000000000001,-1.0515511017669885,-3.241136973205519,-1.7363879302846608,-0.9924499763523359,-1.6370079278674654,0.002599577750151072
14.63,-1.0575558107486709,-3.266345797098636,-1.7423159637915606,-0.9820056427114282,-1.6178861646372344,0.010222771053474022
14.64,-1.0631827489382646,-3.291155019880669,-1.7478140367767423,-0.9721862439091539,-1.5988086381540816,0.01665013850266961
14.65,-1.0684270336418147,-3.3155795101618315,-1.7528884002628407,-0.9630068827500554,-1.5797780210772754,0.02189554724909415
14.66,-1.0732840861038815,-3.3396333695914735,-1.7575450807048745,-0.9544816861994243,-1.5607963587696798,0.025972259897416805
14.67,-1.0777496070971462,-3.3633299194098294,-1.7617898010801012,-0.9466238412432564,-1.541865114887973,0.02889301273892564
14.68,-1.0818195537895945,-3.386681689804104,-1.7656279074818695,-0.9394456303167283,-1.5229852063000608,0.030670094513662982
14.69,-1.0854901179443759,-3.409700412271264,-1.769064301019281,-0.9329584657738857,-1.5041570278799496,0.031315425108722206
14.700000000000001,-1.0887577055091788,-3.4323970152011443,-1.7721033748205868,-0.9271729228949078,-1.4853804677162885,0.030840633659309113
14.71,-1.0916189176550994,-3.454781622909285,-1.7747489559411989,-0.9220987709489826,-1.4666549132583255,0.029257135567250514
14.72,-1.094070533329347,-3.4768635583688496,-1.7770042519865863,-0.9177450018505101,-1.447979248913629,0.026576207989044587
14.73,-1.0961094933914712,-3.498651349914267,-1.7788718022757393,-0.9141198559643385,-1.4293518456070902,0.022809063372846605
14.74,-1.0977328864088756,-3.520152742215281,-1.7803534333919622,-0.9112308446323861,-1.4107705428117163,0.017966920641696915
14.75,-1.0989379361938967,-3.541374711847891,-1.7814502189941317,-0.9090847690098874,-1.3922326235697366,0.012061073629622054
14.76,-1.0997219911713314,-3.56232348781729,-1.7821624437928634,-0.9076877348153657,-1.373734783038599,0.005102956378842061
14.77,-1.1000825156716147,-3.583004577416118,-1.7824895716319034,-0.9070451626151331,-1.3552730911213766,-0.002895795098792564
14.780000000000001,-1.100017083250447,-3.603422797827791,-1.7824302176550704,-0.9071617932817156,-1.3368429497756054,-0.011923285003774153
14.790000000000001,-1.0995233721400695,-3.6235823139077703,-1.7819821245827452,-0.9080416882872534,-1.3184390456390072,-0.021967304297196177
14.8,-1.0985991629400644,-3.6434866825936503,-1.7811421431686854,-0.9096882245189627,-1.3000552986651326,-0.033015282056601536
14.81,-1.097242338655944,-3.6631389044058733,-1.779906216957116,-0.9121040833355631,-1.2816848075264544,-0.04505424210097475
14.82,-1.0954508871912878,-3.6825414825026317,-1.7782693715108202,-0.915291233622672,-1.263319792616355,-0.05807076536703526
14.83,-1.0932229063931758,-3.701696489742775,-1.7762257083322832,-0.9192509086530611,-1.244951537563847,-0.07205095853838461
14.84,-1.0905566117405026,-3.7206056441869646,-1.7737684037506611,-0.9239835766158571,-1.2265703302643507,-0.08698042944562656
14.85,-1.08745034674985,-3.7392703934275104,-1.7708897130959815,-0.929488904748643,-1.2081654045245838,-0.10284426976766015
14.86,-1.0839025961533524,-3.7576920080789593,-1.767580980526902,-0.9357657170892487,-1.1897248835172067,-0.11962704557029558
14.870000000000001,-1.0799120018769364,-3.77587168468248,-1.7638326549176242,-0.9428119459607229,-1.1712357263385342,-0.13731279621652304
14.88,-1.07547738181505,-3.793810658175568,-1.7596343122410554,-0.9506245774142115,-1.152683679056996,-0.15588504217170873
14.89,-1.0705977513592855,-3.8115103239532138,-1.7549746849066397,-0.9591995909803342,-1.134053231727476,-0.1753268022053469
14.9,-1.0652723475930763,-3.8289723693967104,-1.7498416985199459,-0.9685318942197156,-1.1153275829231752,-0.1956206204576828
14.91,-1.0595006560130824,-3.8461989145716853,-1.7442225165243994,-0.9786152527164551,-1.0964886133980902,-0.21674860379372063
14.92,-1.053282439580345,-3.863192661598614,-1.7381035931608106,-0.9894422163226508,-1.0775168705355247,-0.23869246980841885
14.93,-1.0466177698414632,-3.8799570519788635,-1.731470735134894,-1.0010040426349087,-1.0583915652573184,-0.26143360577516395
14.94,-1.0395070597928193,-3.8964964309201178,-1.7243091723142894,-1.0132906188615436,-1.0390905830613362,-0.28495313874522243
14.950000000000001,-1.031951098090435,-3.9128162174507994,-1.7166036376824656,-1.0262903834175423,-1.0195905108184553,-0.309232016909449
14.96,-1.0239510841357256,-3.9289230788487957,-1.7083384566554236,-1.039990248758211,-0.9998666808929851,-0.3342511022259974
14.97,-1.015508663494808,-3.9448251076412535,-1.699497645717043,-1.054375527125999,-0.9798932340513652,-0.3599912742002188
14.98,-1.0066259630377412,-3.960531999166058,-1.6900650201495313,-1.0694298610320194,-0.9596432024934705,-0.3864335445763476
14.99,-0.9973056251158259,-3.9760552274288985,-1.6800243104268182,-1.0851351604177675,-0.9390886141803977,-0.4135591825657957
15.0,-0.9875508400315305,-3.9914082167500182,-1.6693592866018843,-1.1014715485367963,-0.9182006194447664,-0.4413498500941968
15.01,-0.9773653759982605,-4.006606506479226,-1.6580538897557795,-1.1184173186542354,-0.8969496406576372,-0.469787746398427
15.02,-0.9667536057374877,-4.021667905873896,-1.6460923692894809,-1.135948903677865,-0.8753055454939483,-0.49885576114437735
15.030000000000001,-0.9557205288199172,-4.036612636089484,-1.6334594245338214,-1.1540408608024402,-0.8532378440896856,-0.5285376350639513
15.040000000000001,-0.9442717888265013,-4.0514634561324385,-1.620140348832794,-1.172665873164199,-0.8307159101221105,-0.5588181269222481
15.05,-0.9324136843852256,-4.066245769577729,-1.606121173928202,-1.1917947703608596,-0.8077092255716315,-0.5896831854187784
15.06,-0.9201531731317405,-4.080987708864416,-1.5913888121469237,-1.2113965694906037,-0.7841876486410987,-0.6211201243948823
15.07,-0.9074978676473046,-4.095720194059539,-1.575931193575542,-1.2314385380990671,-0.7601217040146075,-0.653117799458019
15.08,-0.8944560224476924,-4.110476963131023,-1.559737395112044,-1.2518862800946002,-0.7354828943304729,-0.6856667838377837
15.09,-0.8810365111337293,-4.1252945710030255,-1.5427977580237437,-1.2727038452982335,-0.7102440314175583,-0.7187595409551407
15.1,-0.8672487928705932,-4.140212354992246,-1.525103990429436,-1.2938538628362213,-0.6843795854950905,-0.7523905908151259
15.11,-0.8531028674422514,-4.155272364652605,-1.506649250978698,-1.31529769806129,-0.6578660501578867,-0.7865566669275427
15.120000000000001,-0.83860921823324,-4.1705192546004195,-1.4874282099403673,-1.3369956321071488,-0.6306823205571856,-0.8212568600286662
15.13,-0.8237787426266526,-4.186000139564834,-1.4674370839546083,-1.3589070625450426,-0.6028100817405955,-0.8564927444345715
15.14,-0.8086226694787856,-4.2017644117191315,-1.446673640867672,-1.380990722929982,-0.5742342036364487,-0.8922684824255556
15.15,-0.7931524635408078,-4.217863521304211,-1.4251371713731131,-1.4032049183104518,-0.5449431386684458,-0.9285909016705142
15.16,-0.7773797169479465,-4.234350722656116,-1.402828424642167,-1.4255077730464947,-0.5149293174848053,-0.9654695403862515
15.17,-0.7613160281863675,-4.251280788985482,-1.3797495057479872,-1.447857486560119,-0.4841895378112797,-1.0029166547305335
15.18,-0.7449728692730239,-4.268709700606233,-1.3559037334740296,-1.470212591957771,-0.4527253410287748,-1.0409471828924644
15.19,-0.7283614422355902,-4.28669431273656,-1.331295458035637,-1.4925322118512832,-0.4205433707831434,-1.0795786605101836
15.200000000000001,-0.7114925263443539,-4.305292010443229,-1.3059298393121639,-1.5147763051995848,-0.38765570781362224,-1.1188310824469938
15.21,-0.6943763179063467,-4.3245603597003965,-1.2798125873461534,-1.536905898638672,-0.354080175297405,-1.1587267066113922
15.22,-0.6770222647597518,-4.344556764801949,-1.2529496680622216,-1.5588832956006582,-0.3198406094087909,-1.1992897964117708
15.23,-0.6594388978755947,-4.3653381434091045,-1.2253469783236695,-1.5806722565772617,-0.28496709053080826,-1.240546299563267
15.24,-0.6416336626540008,-4.386960631239033,-1.197009995501357,-1.6022381441813953,-0.24949613166687445,-1.2825234622516317
15.25,-0.6236127525650059,-4.409479328721723,-1.1679434075943296,-1.6235480272098346,-0.21347082208748203,-1.3252493790133104
15.26,-0.6053809477045672,-4.432948101808645,-1.138150730535425,-1.6445707386979977,-0.1769409260899797,-1.3687524799877582
15.27,-0.586941460598427,-4.45741944847778,-1.1076339195696485,-1.6652768839501668,-0.13996293889362543,-1.4130609582882374
15.280000000000001,-0.5682957911841539,-4.482944441356731,-1.0763929814611541,-1.6856387956680303,-0.10260010405146214,-1.4582021409569819
15.290000000000001,-0.5494435923423633,-4.509572755336473,-1.0444255937470117,-1.7056304345098332,-0.06492239922386966,-1.5042018071527474
15.3,-0.5303825466528771,-4.537352787175933,-1.0117267363266715,-1.725227234598904,-0.027006499598877354,-1.5510834567061609
15.31,-0.5111082542542265,-4.566331872043032,-0.9782883394040732,-1.7444058945629657,0.011064269468504584,-1.5988675308335902
15.32,-0.4916141308294714,-4.596556599866344,-0.9440989502662617,-1.763144115523783,0.049199977010612295,-1.6475705845116544
15.33,-0.47189131387838307,-4.628073232454248,-0.9091434196968833,-1.7814202879786276,0.087304112960773,-1.6972044066944596
15.34,-0.45192857461874214,-4.660928220730404,-0.8734026071133519,-1.799213129645179,0.12527358017771772,-1.7477750801314935
15.35,-0.43171223214020704,-4.695168820251987,-0.8368531019233059,-1.8165012760252444,0.16299863478300836,-1.7992819669401734
15.36,-0.41122606586300237,-4.730843802476669,-0.7994669572672005,-1.8332628246484257,0.20036275733664832,-1.8517165991996158
15.370000000000001,-0.3904512219800416,-4.76800425899997,-0.7612114314058489,-1.8494748326746862,0.23724243757096453,-1.9050614454985684
15.38,-0.36936610943978465,-4.806704496066451,-0.7220487316989497,-1.865112765773678,0.2735068560925473,-1.9592885143352208
15.39,-0.3479462812300079,-4.847003016802193,-0.6819357566180102,-1.8801498939834085,0.30901744773761586,-2.014357743147743
15.4,-0.326164297358408,-4.888963588379329,-0.6408238328391391,-1.8945566276217123,0.3436273333532158,-2.070215107014289
15.41,-0.3039895671709538,-4.9326563900090905,-0.5986584476053585,-1.908299783343996,0.3771806101322095,-2.1267903629895626
15.42,-0.28138817079452966,-4.978159234190679,-0.5553789819117841,-1.9213417672165019,0.40951149608858073,-2.183994323770264
15.43,-0.25832266301528783,-5.025558846351677,-0.510918458715004,-1.9336396584018143,0.4404433332567379,-2.241715526941231
15.44,-0.2347518685842995,-5.074952174304252,-0.46520333397322206,-1.9451441741064335,0.4697874691185842,-2.2998161325888304
15.450000000000001,-0.21063068701831542,-5.126447674745051,-0.4181533794949879,-1.9557984945328393,0.49734206047665097,-2.35812684226779
15.46,-0.18590993939024206,-5.1801664829917495,-0.36968173932849474,-1.965536927052519,0.5228908846792621,-2.4164405873524855
15.47,-0.16053631240527283,-5.2362433044331596,-0.3196952918306716,-1.9742833941411,0.5462023094521735,-2.4745046892621843
15.48,-0.13445249079354413,-5.294826756832198,-0.2680955265202167,-1.981949744231636,0.5670286794277495,-2.532011159566123
15.49,-0.10759762430702596,-5.356078719832665,-0.2147802607537183,-1.9884339163247455,0.5851065466215291,-2.588584810173146
15.5,-0.0799083591990303,-5.420171982108354,-0.15964669185392752,-1.9936180511271704,0.6001584335951883,-2.643768934646722
15.51,-0.051320785964914475,-5.487285082968541,-0.10259652123963209,-1.9973667549625247,0.6118972076524638,-2.697008600033178
15.52,-0.02177382178895197,-5.5575926989177065,-0.04354420267480426,-1.9995259194152537,0.6200346904625943,-2.7476322304316394
15.530000000000001,0.008785252929994034,-5.631249254351156,0.017570279843627322,-1.9999228198273593,0.624296810696749,-2.79483345427562
15.540000000000001,0.040392208331414124,-5.708362822142876,0.08076245141488402,-1.998368691318361,0.6244482643400103,-2.8376575193292815
15.55,0.07305334960693433,-5.788956361927339,0.14597677704588294,-1.9946655811346665,0.6203297831232819,-2.8750003047627506
15.56,0.10672876090078173,-5.872915092281435,0.2130525024341255,-1.9886197804524013,0.6119096355728153,-2.905632859609065
15.57,0.14131268974956862,-5.959924192923271,0.28168568086374096,-1.980063932603271,0.5993461284623915,-2.9282684675172446
15.58,0.17661574385680612,-6.049411674376002,0.351397950982854,-1.9688878789928723,0.5830481020128045,-2.94168703993402
15.59,0.21235778456262058,-6.14052497204022,0.4215306089451911,-1.955073386275384,0.5637075330926372,-2.9449146474076784
15.6,0.24818220502459282,-6.23217573545647,0.49128453466932165,-1.9387211006214247,0.5422719883198073,-2.9374203944883224
15.610000000000001,0.28369639051125645,-6.323168115647521,0.5598123774282172,-1.9200547133032868,0.5198402210281653,-2.9192555072945297
15.620000000000001,0.31852872814425365,-6.4123790358838315,0.6263392746062195,-1.8993944069323134,0.4975046419286243,-2.8910604986299315
15.63,0.35237992688849024,-6.498918611989942,0.6902649452551254,-1.8771079631582033,0.4762011528913629,-2.8539276460059866
15.64,0.38504913004048424,-6.5822087902166935,0.7512093398774918,-1.8535599606381292,0.45662217625664997,-2.8091845747151356
15.65,0.4164315548793904,-6.661971408815298,0.8089991120670819,-1.829076388966484,0.43920622014409544,-2.758190599967066
15.66,0.44649836922455055,-6.738161352185312,0.8636196812499962,-1.8039293351341827,0.42417888540801896,-2.7022008903722243
15.67,0.47527194494888086,-6.810887069859705,0.9151605378573606,-1.778336635721321,0.4116114654025895,-2.6423032621774243
15.68,0.5028045605625433,-6.880343639256972,0.9637697666944791,-1.752469068715813,0.4014748996493456,-2.579405875548533
15.69,0.5291631114863494,-6.946765736269403,1.0096221818580229,-1.7264596867289561,0.39368075467464314,-2.5142516378678983
15.700000000000001,0.5544193327406308,-7.010398335877104,1.0528994040714719,-1.7004125513844985,0.38810913591024354,-2.4474426038978643
15.71,0.5786440815746797,-7.071480190037182,1.0937785164906375,-1.674409913033108,0.38462641485379045,-2.379465440452079
15.72,0.6019042862737076,-7.130235519378787,1.132426247889738,-1.648517756377034,0.38309591869484905,-2.310714145485793
15.73,0.6242615245587605,-7.186870603923665,1.1689964742143484,-1.622789956610042,0.38338407191688983,-2.241508918139763
15.74,0.6457715452459899,-7.241573121146883,1.2036296022756252,-1.5972713546939419,0.3853637190832264,-2.1721112840685146
15.75,0.6664843072800462,-7.2945129222534595,1.236452957739552,-1.5720000264939926,0.3889157533146792,-2.10273601275804
15.76,0.6864442827671035,-7.345843484431036,1.2675816626977827,-1.5470089619625107,0.39392975522552776,-2.033560443894372
15.77,0.7056908782399725,-7.395703611477649,1.2971197113695527,-1.522327315125288,0.4003040740590872,-1.9647317824122084
15.780000000000001,0.7242588932024407,-7.4442191526680945,1.3251610851890605,-1.4979813411056067,0.4079456110762464,-1.89637282450856
15.790000000000001,0.742178973145059,-7.491504623188726,1.3517908255590725,-1.4739951030903466,0.4167694591987866,-1.8285864798181855
15.8,0.759478036254036,-7.537664673073474,1.3770860263227171,-1.450391008006706,0.4266984879936685,-1.761459371857566
15.81,0.7761796655014211,-7.58279538617302,1.4011167322647373,-1.4271902124691664,0.4376629235063314,-1.6950647323267314
15.82,0.7923044646623334,-7.626985408697854,1.4239467429091939,-1.4044129283648374,0.4495999483392785,-1.629464753310407
15.83,0.8078703804003552,-7.6703169155726725,1.4456343273629961,-1.382078648829269,0.46245333266069033,-1.5647125220734854
15.84,0.8228929942728214,-7.712866426455294,1.4662328587793847,-1.3602063092912167,0.47617309782491124,-1.5008536332571243
15.85,0.8373857891345006,-7.754705484253899,1.4857913778118748,-1.338814394014305,0.4907152087644201,-1.4379275505266536
15.860000000000001,0.851360394421827,-7.795901208728781,1.5043550941329071,-1.3179209956428997,0.5060412879431461,-1.375968772266232
15.870000000000001,0.8648268144419783,-7.836516737091213,1.5219658342353637,-1.2975438333329063,0.5221183416703581,-1.31500784236494
15.88,0.8777936432183405,-7.876611562860033,1.5386624426199316,-1.2777002338854235,0.5389184885332831,-1.2550722364664484
15.89,0.8902682687385459,-7.916241783841109,1.5544811422659968,-1.2584070797398597,0.5564186793982079,-1.1961871455203221
15.9,0.9022570686621818,-7.955460270056571,1.5694558590846892,-1.239680727600756,0.5746003987656999,-1.1383761715655414
15.91,0.9137655987070274,-7.994316762778489,1.583618513918162,-1.2215369017658173,0.5934493382279974,-1.0816619450614098
15.92,0.9247987740774299,-8.03285791645543,1.59699928461944,-1.2039905667923634,0.6129550343754206,-1.0260666685614463
15.93,0.9353610434627952,-8.071127296144017,1.6096268398550766,-1.1870557848804577,0.6331104657362439,-0.9716125880098954
15.94,0.9454565543623056,-8.109165343910421,1.6215285455487427,-1.1707455641472997,0.6539116061767664,-0.9183223904084192
15.950000000000001,0.9550893078352355,-8.14700932835658,1.632730644355957,-1.1550717046923888,0.6753569355414839,-0.8662195250730889
15.96,0.9642633002897486,-8.184693291747488,1.6432584082521688,-1.1400446498749726,0.6974469120090337,-0.815328445206462
15.97,0.9729826496594587,-8.222248008975493,1.653136264243175,-1.1256733504192589,0.7201834144321756,-0.7656747670476924
15.98,0.9812517033183239,-8.259700971641063,1.6623878933692642,-1.1119651487251299,0.7435691665079509,-0.717285345379487
15.99,0.9890751253731043,-8.297076408772428,1.6710363035547806,-1.098925690027299,0.7676071576379233,-0.6701882665290257
16.0,0.9964579615439064,-8.334395353157646,1.679103877414014,-1.0865588658021361,0.7923000774431906,-0.6244127629760837
16.01,1.0034056806606748,-8.37167575903795,1.686612396802542,-1.0748667931199591,0.8176497818058723,-0.579989056968746
16.02,1.0099241927986224,-8.408932673230302,1.693583046623972,-1.0638498315964828,0.8436568078367029,-0.5369481437827827
16.03,1.0160198451545313,-8.44617845791186,1.700036401080451,-1.0535066373789146,0.8703199532839252,-0.4953215280684681
16.04,1.0216993978200954,-8.483423059654548,1.7059923961085917,-1.0438342514114327,0.8976359327354589,-0.45514092876976964
16.05,1.0269699825299647,-8.520674316182554,1.7114702921016987,-1.0348282172676422,0.925599118815911,-0.41643796912459496
16.06,1.0318390481588235,-8.557938290019942,1.716488631139291,-1.0264827222947122,0.9542013718539267,-0.3792438681371394
16.07,1.03631429715105,-8.59521961688055,1.7210651928111476,-1.018790754813729,0.9834319566657012,-0.34358914867405443
16.080000000000002,1.0404036171628648,-8.632521856384924,1.7252169523520764,-1.0117442697228451,1.0132775406297538,-0.3095033751314854
16.09,1.0441150119937415,-8.669847833401485,1.7289600442393724,-1.005334355040047,1.043722263504339,-0.27701493071214534
16.1,1.047456535427902,-8.707199959828044,1.7323097337105102,-0.9995513926216206,1.0747478667275727,-0.24615084106228335
16.11,1.0504362309678117,-8.744580528712818,1.7352803979053875,-0.9943852073745465,1.10633386836192,-0.21693664767736098
16.12,1.053062079700009,-8.781991974991232,1.7378855175943555,-0.9898252005964484,1.1384577693779745,-0.18939633138429968
16.13,1.055341957767862,-8.819437099529004,1.7401376797782724,-0.9858604644755213,1.1710952774807954,-0.1635522835679516
16.14,1.057283604202808,-8.856919255399962,1.7420485908811683,-0.9824798761343337,1.2042205359516462,-0.13942532076396685
16.15,1.0588945992345793,-8.89444249723665,1.743629099822594,-0.9796721708060562,1.2378063467605314,-0.11703473683700139
16.16,1.0601823526914629,-8.93201169598742,1.744889229960797,-0.9774259947263615,1.2718243792552464,-0.09639838617658669
16.17,1.0611541017249313,-8.96963262247005,1.7458382187309192,-0.9757299390807126,1.3062453578367652,-0.0775327910943181
16.18,1.061816916845203,-9.007312003751473,1.7464845637462905,-0.9745725568657929,1.341039224022095,-0.060453266786029025
16.19,1.0621777151210678,-9.04505755666074,1.7468360741622255,-0.9739423648273564,1.3761752700605618,-0.04517405771157834
16.2,1.0622432793582863,-9.082878002729846,1.7468999261958893,-0.9738278327593622,1.4116222427440834,-0.031708479928102995
16.21,1.062020282103483,-9.120783068631246,1.746682721829609,-0.9742173624309456,1.4473484172143156,-0.020069064690767857
16.22,1.0615153134028907,-9.158783475813957,1.746190549878647,-0.9750992582883593,1.483321641428772,-0.010267699429316157
16.23,1.0607349113583076,-9.196890922594172,1.7454290487621733,-0.976461691894349,1.5195093525337708,-0.002315762961693446
16.240000000000002,1.0596855946504742,-9.235118061480973,1.7444034704665254,-0.9782926618473339,1.5558785667452493,0.0037757475197954804
16.25,1.0583738963307527,-9.273478474049497,1.7431187453251153,-0.9805799506905065,1.59239584450387,0.007996099579794635
16.26,1.056806398307021,-9.311986645237562,1.741579547355169,-0.9833110800932554,1.629027232692019,0.010334720211846893
16.27,1.0549897660636014,-9.350657938552223,1.7397903599858389,-0.98647326537537,1.6657381856163997,0.010781103114013146
16.28,1.052930783254755,-9.389508573337062,1.737755542084975,-0.9900533702548335,1.7024934663042457,0.00932472937094575
16.29,1.050636385895495,-9.42855560497054,1.7354793942439328,-0.994037862535785,1.7392570294602279,0.005955002174845125
16.3,1.0481136959421606,-9.467816908638113,1.7329662253128577,-0.9984127713150035,1.7759918872055702,0.0006611961261935306
16.31,1.0453700541090785,-9.507311167141028,1.730220419194856,-1.0031636461720375,1.8126599584855156,-0.006567578368464444
16.32,1.0424130518078554,-9.547057863066456,1.7272465019082204,-1.008275518717883,1.8492219027964791,-0.015742395049887392
16.330000000000002,1.039250562123693,-9.587077275540073,1.724049208913195,-1.013732866807517,1.8856369386565766,-0.02687451547416586
16.34,1.0358907697598232,-9.627390481706243,1.7206335526750347,-1.0195195816701554,1.9218626470265145,-0.03997537563018139
16.35,1.0323421998877618,-9.668019363025753,1.7170048903993937,-1.0256189381756589,1.9578547596838947,-0.05505655457240033
16.36,1.0286137458383204,-9.708986616439734,1.7131689918299398,-1.0320135684342466,1.9935669323632599,-0.07212972392769768
16.37,1.0247146955565563,-9.750315770414442,1.709132106941645,-1.03868543891845,2.0289505022965835,-0.09120657688901557
16.38,1.020654756723004,-9.792031205848192,1.7049010332959826,-1.0456158313005264,2.063954229624043,-0.11229873502155907
16.39,1.0164440804130284,-9.834158181781868,1.700483182745187,-1.0527853272157621,2.0985240219929095,-0.13541763087423042
16.4,1.012093283124775,-9.876722865800405,1.6958866470800305,-1.0601737971934848,2.1326026415245716,-0.16057436400318115
16.41,1.007613466952081,-9.919752368935326,1.6911202621065733,-1.0677603940456841,2.166129393208773,-0.18777952756645577
16.42,1.0030162376091094,-9.96327478476739,1.6861936695084003,-1.075523551071661,2.199039793685702,-0.21704300212700411
16.43,0.9983137199246257,-10.007319232270197,1.681117375696997,-1.0834409855315803,2.231265219309628,-0.24837371269161768
16.44,0.9935185703107047,-10.051915901713903,1.675902806667621,-1.0914897079696129,2.2627325323666656,-0.2817793442987605
16.45,0.9886439855666574,-10.097096102641885,1.6705623576527686,-1.0996460381384654,2.293363684365383,-0.3172660106294499
16.46,0.9837037071955351,-10.142892312515231,1.6651094360891292,-1.1078856285045593,2.3230752954635165,-0.35483786913087667
16.47,0.978712020176746,-10.189338224056032,1.6595584960727168,-1.1161834966137345,2.3517782093820383,-0.3944966749895894
16.48,0.9736837448401717,-10.236468788566208,1.65392506205286,-1.1245140679926788,2.3793770236522507,-0.43624126494755155
16.490000000000002,0.9686342201071823,-10.284320251498047,1.6482257389865922,-1.1328512317785164,2.4057695958309875,-0.4800669604014264
16.5,0.9635792758803837,-10.332930175234676,1.6424782055131255,-1.1411684119420684,2.4308465275251105,-0.525964877452866
16.51,0.9585351917502807,-10.382337442315366,1.6367011858800014,-1.14943865784086,2.454490629856036,-0.5739211295922689
16.52,0.9535186384117245,-10.432582230103975,1.6309143953185619,-1.1576347589558158,2.4765763765932594,-0.6239159065376596
16.53,0.9485465972098142,-10.48370594502142,1.625138452281495,-1.1657293900885004,2.4969693548932086,-0.675922410502414
16.54,0.94363625202456,-10.535751100799752,1.6193947493711631,-1.1736952950868926,2.5155257287908466,-0.7299056290013479
16.55,0.938804846217843,-10.588761120613318,1.613705272858426,-1.1815055193899489,2.5320917378129533,-0.7858209215240131
16.56,0.9340694955757829,-10.642780037262124,1.6080923583847706,-1.189133704385048,2.5465032629458255,-0.8436123965024485
16.57,0.9294469460790896,-10.697852058738892,1.6025783677549552,-1.1965544597735047,2.5585855054496034,-0.9032110557622918
16.580000000000002,0.9249532629668266,-10.754020958547732,1.597185268726563,-1.2037438337797857,2.568152841503167,-0.9645326872662712
16.59,0.920603435058705,-10.81132924135393,1.591934096566449,-1.2106799049249821,2.5750089382012566,-1.0274754951944918
16.6,0.9164108759538487,-10.869817025671882,1.5868442732465708,-1.2173435227841656,2.5789472445747195,-1.0919174717347178
16.61,0.9123868020597228,-10.929520577815383,1.5819327581744398,-1.2237192278519649,2.5797520049639937,-1.1577135407005779
16.62,0.9085394673162694,-10.990470427833463,1.5772130044299073,-1.2297963809741779,2.577199979766105,-1.2246925434020695
16.63,0.904873237357992,-11.052689002800715,1.5726936983567992,-1.2355705286015901,2.5710630963451413,-1.2926541966721938
16.64,0.9013874936978282,-11.116187731753154,1.568377270515713,-1.2410450182526345,2.5611122828125104,-1.3613662356670126
16.65,0.8980753739079079,-11.180963617885054,1.5642581856167195,-1.2462328549396733,2.5471227457900527,-1.4305620614026753
16.66,0.8949223795696941,-11.24699534657472,1.5603210515607067,-1.2511587493425806,2.528880919449235,-1.4999393400560779
16.67,0.8919049222069252,-11.314239110042271,1.5565386357152082,-1.2558612485166658,2.5061932097733717,-1.569160131327326
16.68,0.88898892839051,-11.382624481695553,1.5528699396352137,-1.2603947598182592,2.478896455906314,-1.6378532226493503
16.69,0.8861286836563098,-11.452050851102754,1.549258555065786,-1.2648311861886838,2.446869710238955,-1.70561935992828
16.7,0.8832661479767666,-11.522385095494005,1.5456315882177774,-1.269260805943125,2.410046511144193,-1.7720399234710098
16.71,0.8803310015286322,-11.593461249105362,1.541899469351934,-1.2737919871047332,2.368426352102754,-1.8366892353572115
16.72,0.8772416513141045,-11.665082853750974,1.5379569280591836,-1.2785493683994995,2.322083672790083,-1.8991500839950612
16.73,0.8739073252813179,-11.737028365861589,1.5336852862281656,-1.283670301443182,2.2711725971967898,-1.959031290959358
16.740000000000002,0.870231201615571,-11.809059459164022,1.5289560030707419,-1.2892996318443364,2.2159259885775304,-2.0159854229623426
16.75,0.8661143031867415,-11.880931411663147,1.523635145429226,-1.2955832445709003,2.156648222847017,-2.0697243452870797
16.76,0.8614596993198107,-11.952404213236644,1.51758823541953,-1.3026611024039358,2.0937022335473263,-2.1200304565891814
16.77,0.8561764723774029,-12.023252799916142,1.5106848334216192,-1.3106606479443468,2.0274924983608553,-2.1667621824950416
16.78,0.8501829633632842,-12.09327502371629,1.5028022906018457,-1.3196913560987835,1.9584463320926575,-2.2098534241818486
16.79,0.8434089877748685,-12.162296527507387,1.4938283227179885,-1.3298409462208485,1.8869959053171597,-2.2493077765051845
